id,value
id_0,25.17080238617167
id_1,64.18655314515001
id_2,19.392998058338428
id_3,28.68982530162485
id_4,7.756272502672212
id_5,33.25102044537149
id_6,42.16784247573094
id_7,17.092564688858097
id_8,51.99279596936379
id_9,33.02238654990053
id_10,39.06971024135928
id_11,57.63814319262826
id_12,34.96810983975571
id_13,41.851147859923515
id_14,26.024100746231355
id_15,11.657274064492197
id_16,50.38761253251925
id_17,22.03900673972063
id_18,17.204572923173195
id_19,18.278212423700303
id_20,15.951370209542562
id_21,29.815123697386145
id_22,36.75161837633966
id_23,7.420537519054534
id_24,61.31242395642256
id_25,46.43464046729447
id_26,25.683299301134934
id_27,8.557368954445758
id_28,29.35125629096194
id_29,37.04393156285373
id_30,18.357348119679482
id_31,11.3267628862732
id_32,16.16340776932243
id_33,5.806937904574249
id_34,16.830604730356878
id_35,41.36171228217333
id_36,18.807890573729566
id_37,28.476888342081764
id_38,10.277518089950155
id_39,61.414154951326175
id_40,46.664677780536614
id_41,17.72737175682451
id_42,51.98692032292395
id_43,18.752714987315557
id_44,43.73760276115864
id_45,50.576795679736485
id_46,59.450541056534306
id_47,41.18157944594879
id_48,54.398686251138145
id_49,37.966517810351704
id_50,29.72125828778973
id_51,24.769702706973206
id_52,39.60154439367456
id_53,24.545997243314943
id_54,39.59575196123031
id_55,40.637254151006175
id_56,24.998904812073167
id_57,22.34962241685476
id_58,37.47781984381039
id_59,31.05092797397026
id_60,13.883125700485023
id_61,22.540303551277894
id_62,32.67673918053408
id_63,54.663705199332924
id_64,50.54746611554076
id_65,27.13515363466732
id_66,37.68424730215371
id_67,52.85908403590594
id_68,29.86625490446708
id_69,37.210827218712794
id_70,64.89208472633739
id_71,54.673961799786106
id_72,43.86071205664625
id_73,10.88307761066493
id_74,13.375219704009186
id_75,34.75873129685152
id_76,63.37335431591306
id_77,1.309365852084891
id_78,42.519653068448505
id_79,39.37996907467492
id_80,7.912044778575433
id_81,22.148801316544446
id_82,6.01728546929248
id_83,31.64687427650238
id_84,7.7655423655735
id_85,6.165228191268708
id_86,16.927676268673103
id_87,12.048469389450515
id_88,19.929626621789918
id_89,26.051199923580416
id_90,32.5359257541625
id_91,12.048723283059351
id_92,14.1685153353268
id_93,6.605041896079133
id_94,40.44591781266692
id_95,15.08842945078638
id_96,17.05903528108739
id_97,9.219202937971636
id_98,12.347443406790314
id_99,4.545847397517752
id_100,11.038181366443629
id_101,19.41421757340167
id_102,12.689445150262276
id_103,8.711817859559394
id_104,13.545186761124258
id_105,36.95671354814221
id_106,26.61719892798174
id_107,7.043844780780535
id_108,16.18088365082651
id_109,15.753781503583449
id_110,12.915762752354846
id_111,17.807337959961696
id_112,15.768287432223568
id_113,27.59575608863172
id_114,21.26744612724495
id_115,16.261681867851127
id_116,8.460543229004434
id_117,45.49862351622005
id_118,26.93423624596822
id_119,1.135013761626649
id_120,1.4710670423351286
id_121,9.97077800006551
id_122,14.329729442536335
id_123,13.898189120196818
id_124,8.245443419989583
id_125,26.717940840510334
id_126,19.16930264628861
id_127,11.903513443421327
id_128,19.639277547355313
id_129,17.31539732169393
id_130,3.729808494621567
id_131,33.24872008456908
id_132,14.665713402234852
id_133,26.35801256419294
id_134,24.54862434821962
id_135,21.56892700981587
id_136,10.312060278409989
id_137,19.314080362304924
id_138,75.22075280209292
id_139,61.40021783063119
id_140,27.587269840917664
id_141,17.24783113698636
id_142,23.867974089111424
id_143,7.9370487424674945
id_144,12.65227004323498
id_145,10.033639222438811
id_146,19.585323255035377
id_147,9.26906923797902
id_148,13.696152961138363
id_149,16.02134626899685
id_150,46.37031398103227
id_151,22.35850964163852
id_152,24.380846215069884
id_153,13.789337946709965
id_154,15.375842925336821
id_155,25.246019768663135
id_156,23.15439630356167
id_157,34.52249285354083
id_158,4.5195599755430935
id_159,21.504973009664713
id_160,43.57675432546606
id_161,19.266758958550156
id_162,58.33246405720217
id_163,18.254258724458204
id_164,34.625443492953295
id_165,25.7885427945172
id_166,21.566484080869067
id_167,1.7455006545541167
id_168,66.3578288815581
id_169,17.992333465120023
id_170,17.529873221783717
id_171,67.96052019562205
id_172,21.33242512283132
id_173,2.4514063894631795
id_174,26.905889885523855
id_175,2.439191620673398
id_176,6.625914294335875
id_177,19.511320882150695
id_178,21.75543752026878
id_179,23.15504008965328
id_180,44.05602173748435
id_181,27.87494308430878
id_182,28.236919364037945
id_183,12.491397292338371
id_184,6.595988878930381
id_185,41.87561139834469
id_186,36.807970551375966
id_187,34.69681388401479
id_188,15.949186958803539
id_189,19.88144178212828
id_190,14.81408291662577
id_191,15.981945061709128
id_192,31.913262048231374
id_193,72.8241939702314
id_194,28.51063463978712
id_195,11.494413661110391
id_196,63.04977074184559
id_197,15.481006461792598
id_198,18.74463853851173
id_199,21.19698920413819
id_200,126.18405518577721
id_201,24.65023325598513
id_202,57.402680630313654
id_203,5.491985001955937
id_204,61.46770841660174
id_205,35.23039076593136
id_206,15.245798387665188
id_207,13.568394279015402
id_208,65.10710012596674
id_209,14.532057094847923
id_210,35.08869651057113
id_211,69.90063920071965
id_212,20.060176130721807
id_213,114.1878037407272
id_214,39.771830820384125
id_215,79.62495312748531
id_216,93.54274476655094
id_217,69.91968717009273
id_218,30.564786705740783
id_219,18.50165915007152
id_220,30.092410518443607
id_221,58.24800028626275
id_222,26.114565643815965
id_223,38.01533340689612
id_224,42.29786204445751
id_225,9.478081119696002
id_226,3.537062305240818
id_227,82.59348805122367
id_228,29.448391752444707
id_229,1.0993476870589578
id_230,40.203736633664704
id_231,15.409667459504549
id_232,22.219845137694293
id_233,7.164534303261396
id_234,12.434743512161615
id_235,22.020109561831227
id_236,12.901690125171386
id_237,1.071816725379067
id_238,20.19597576999557
id_239,9.145677353603611
